CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,ID,NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME
Campsite,26,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,55,12,Gravel,B,t,t,16X16,Sand,,150',235',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,27,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,50,12,Gravel,B,f,t,17X12,Grass/ Bare Ground,,74',167',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,28,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,49,12,Gravel,B,f,t,15X21,Grass/ Bare Ground,,46',132',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,38,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,50,12,Gravel,,t,t,16X16,Grass/ Bare Ground,,156',439',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,39,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,50,12,Gravel,B,t,t,16X16,Grass/ Bare Ground,,100',499',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,40,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,60,12,Gravel,B,f,t,15X15,Wood Chips,,126',600',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,41,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,64,12,Gravel,B,f,f,15X15,Wood Chips,,94',673',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,42,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,42,12,Gravel,B,t,t,15X15,Wood Chips,,41',800',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,43,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,33,12,Gravel,B,f,t,12X16,Grass/ Bare Ground,,106',650',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,44,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,51,12,Gravel,B,f,t,12X12,Grass/ Bare Ground,,140',639',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,45,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,59,12,Gravel,B,f,t,12X8,Grass/ Bare Ground,,205',550',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,46,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,37,12,Gravel,B,f,t,12X12,Grass/ Bare Ground,,257',521',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,47,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,48,12,Gravel,B,f,t,16x16,Sand,,301',472',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,48,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,35,12,Gravel,B,f,f,12X8,Grass/ Bare Ground,,120',40',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,49,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,56,12,Gravel,B,f,t,None,Grass/ Bare Ground,,113',33',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,50,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,36,12,Gravel,B,t,t,16X16,Grass/ Bare Ground,,295',115',.2 mile,,t,t,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,51,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,38,12,Gravel,B,t,t,18x18,Grass/ Bare Ground,,322',142',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,52,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,44,12,Gravel,B,f,t,12X12,Grass/ Bare Ground,,380',200',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,53,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,41,12,Gravel,B,f,f,16x16,Sand,,409',309',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,54,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,54,12,Gravel,B,f,f,14X14,Grass/ Bare Ground,,560',370',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,55,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,48,12,Gravel,B,t,t,20X20,Grass/ Bare Ground,,372',372',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,56,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,36,12,Gravel,B,t,t,20X20,Grass/ Bare Ground,,450',450',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,57,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,48,12,Gravel,B,t,t,20x20,Grass/ Bare Ground,,360',590',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,58,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,41,12,Gravel,B,f,t,13X19,Grass/ Bare Ground,,358',602',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,59,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,55,12,Gravel,B,t,t,15X15,Wood Chips,,288',621',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,60,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,47,12,Gravel,B,t,t,16X18,Grass/ Bare Ground,,261',405',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,61,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,43,12,Gravel,B,t,t,12X20,Grass/ Bare Ground,,210',454',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,62,,,Drive-In,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,41,12,Gravel,B,f,t,15X15,Wood Chips,,200',444',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,1-NR,,,Bike-In,,,Bike-In Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,,,,,,,,Grass/ Bare Ground,.25 mile,100',,,,t,,,f,,t,6,0,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,16E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,48,12,Gravel,B,f,f,8X8,Grass/ Bare Ground,,615',225',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,17E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,36,12,Gravel,B,f,f,18X18,Grass/ Bare Ground,,600',240',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,18E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,50,12,Gravel,B,f,f,8X8,Grass/ Bare Ground,,516',284',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,19E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,45,12,Gravel,B,f,t,15X20,Grass/ Bare Ground,,464',336',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,2-NR,,,Bike-In,,,Bike-In Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,,,,,,,,Grass/ Bare Ground,.25 mile,100',,,,t,,,f,,t,6,0,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,20E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,47,12,Gravel,B,t,t,18X18,Grass/ Bare Ground,,442',356',.2 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,29E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,50,12,Gravel,B,t,t,15X13,Grass/ Bare Ground,,30',79',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,3-NR,,,Bike-In,,,Bike-In Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,,,,,,,,Grass/ Bare Ground,.25 mile,100',,,,t,,,f,,t,6,0,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,30E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,46,12,Gravel,B,f,f,8X12,Grass/ Bare Ground,,30',30',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,31E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,41,12,Gravel,B,t,t,10X17,Grass/ Bare Ground,,47',25',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,32E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,43,12,Gravel,B,f,f,14X16,Grass/ Bare Ground,,35',35',.1 mile,,t,t,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,33E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,49,12,Gravel,B,f,t,12X17,Grass/ Bare Ground,,75',75',.1 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,34E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,56,12,Gravel,B,f,t,14X14,Grass/ Bare Ground,,241',206',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,35E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,46,12,Gravel,B,t,t,,Grass/ Bare Ground,,296',237',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,36E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,60,12,Gravel,B,t,t,21X15,Grass/ Bare Ground,,270',329',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,37E,,,Drive-In Electric,,,Sakatah Lake Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,t,,48,12,Gravel,B,f,t,20X21,Grass/ Bare Ground,,241',359',.3 mile,,t,,,f,,t,6,1,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,4-NR,,,Bike-In,,,Bike-In Campground,,Sakatah Lake State Park,SPK00256,State Park,Heads-Up Digitizing,,,,,,,,,,Grass/ Bare Ground,.25 mile,100',,,,t,,,f,,t,6,0,t,On Fire Ring,,Partially,Rice,4D,9,Southern Region,4,Southern
Campsite,1,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,1,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,2,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,2,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,3,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,3,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,4,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,4,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,5,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,5,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,6,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,6,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,7,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,7,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,8,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,9,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,9,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,10,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,10,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,11,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,11,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,12,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,12,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,13,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,13,,,,,,Bob Dunn Horse Campground,Horse Campground,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,14,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,15,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,16,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,17,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,18,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,19,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,20,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,21,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,22,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,23,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,24,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,25,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,26,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,27,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,28,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,29,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,30,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,31,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,32,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,33,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,34,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,35,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,36,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,37,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,38,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,39,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
Campsite,40,,,,,,Ann Lake Campground and Day Use Area,State Forest Campground and Day Use Area,Sand Dunes State Forest,SFT00045,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherburne,,,,,
